datetime_local,temp_c,humidity_pct,cloud_cover_pct,wind_speed_kmh,ghi_wm2,dni_wm2,dhi_wm2
2026-05-05 02:00:00,7.8,82,0,4.6,0.0,0.0,0.0
2026-05-05 03:00:00,5.7,94,20,5.1,0.0,0.0,0.0
2026-05-05 04:00:00,5.5,97,38,5.0,22.0,49.3,18.0
2026-05-05 05:00:00,8.2,89,18,4.0,139.0,294.8,75.0
2026-05-05 06:00:00,14.0,70,0,1.8,312.0,525.9,106.0
2026-05-05 07:00:00,17.7,60,0,3.8,493.0,661.8,127.0
2026-05-05 08:00:00,20.8,50,0,5.4,658.0,754.8,137.0
2026-05-05 09:00:00,23.3,36,0,7.2,787.0,815.0,140.0
2026-05-05 10:00:00,24.9,30,0,8.7,866.0,848.4,139.0
2026-05-05 11:00:00,26.0,27,0,10.1,889.0,860.5,136.0
2026-05-05 12:00:00,26.2,25,0,11.2,855.0,853.5,132.0
2026-05-05 13:00:00,26.3,25,0,13.0,769.0,828.4,127.0
2026-05-05 14:00:00,26.0,25,1,13.8,633.0,777.6,117.0
2026-05-05 15:00:00,26.1,22,0,13.0,465.0,693.5,104.0
2026-05-05 16:00:00,25.4,22,2,10.5,282.0,556.7,84.0
2026-05-05 17:00:00,24.0,25,6,6.3,110.0,322.1,52.0
2026-05-05 18:00:00,19.8,40,55,4.3,9.0,31.8,7.0
2026-05-05 19:00:00,18.2,46,46,3.1,0.0,0.0,0.0
2026-05-05 20:00:00,15.6,51,52,4.7,0.0,0.0,0.0
2026-05-05 21:00:00,11.6,72,55,6.4,0.0,0.0,0.0
2026-05-05 22:00:00,9.9,84,28,6.4,0.0,0.0,0.0
2026-05-05 23:00:00,8.6,93,27,6.3,0.0,0.0,0.0
2026-05-06 00:00:00,7.5,94,55,5.2,0.0,0.0,0.0
2026-05-06 01:00:00,7.0,93,68,5.9,0.0,0.0,0.0
2026-05-06 02:00:00,6.5,97,84,6.0,0.0,0.0,0.0
2026-05-06 03:00:00,6.3,96,75,5.2,0.0,0.0,0.0
2026-05-06 04:00:00,7.0,95,69,4.0,21.0,36.2,18.0
2026-05-06 05:00:00,9.8,90,32,2.5,135.0,267.5,76.0
2026-05-06 06:00:00,15.0,65,0,2.1,312.0,519.1,107.0
2026-05-06 07:00:00,18.6,58,2,2.2,493.0,661.8,125.0
2026-05-06 08:00:00,21.1,49,0,6.1,656.0,751.8,135.0
2026-05-06 09:00:00,22.4,44,0,6.9,780.0,802.3,141.0
2026-05-06 10:00:00,23.6,39,0,7.6,858.0,832.0,143.0
2026-05-06 11:00:00,24.7,34,0,8.0,884.0,845.7,142.0
2026-05-06 12:00:00,25.6,30,4,9.4,850.0,838.2,138.0
2026-05-06 13:00:00,26.0,30,11,10.5,762.0,809.2,133.0
2026-05-06 14:00:00,25.8,32,0,11.6,631.0,765.7,121.0
2026-05-06 15:00:00,25.7,33,0,10.4,465.0,688.0,105.0
2026-05-06 16:00:00,25.0,33,0,9.2,283.0,552.3,85.0
2026-05-06 17:00:00,23.8,37,0,5.9,112.0,322.0,53.0
2026-05-06 18:00:00,20.4,47,0,4.9,10.0,31.0,8.0
2026-05-06 19:00:00,17.6,57,3,5.0,0.0,0.0,0.0
2026-05-06 20:00:00,14.8,68,42,6.5,0.0,0.0,0.0
2026-05-06 21:00:00,13.1,82,52,7.9,0.0,0.0,0.0
2026-05-06 22:00:00,13.0,81,94,7.5,0.0,0.0,0.0
2026-05-06 23:00:00,13.8,75,62,8.4,0.0,0.0,0.0
2026-05-07 00:00:00,14.5,72,100,7.6,0.0,0.0,0.0
2026-05-07 01:00:00,14.0,72,99,5.2,0.0,0.0,0.0
2026-05-07 02:00:00,13.3,76,88,3.3,0.0,0.0,0.0
2026-05-07 03:00:00,12.2,81,69,2.5,0.0,0.0,0.0
2026-05-07 04:00:00,12.3,82,73,0.8,19.0,23.7,17.0
2026-05-07 05:00:00,13.6,81,94,1.3,92.0,75.9,75.0
2026-05-07 06:00:00,15.6,75,88,2.6,215.0,163.3,150.0
2026-05-07 07:00:00,17.4,65,77,3.3,303.0,175.3,205.0
2026-05-07 08:00:00,18.2,61,97,0.4,385.0,194.0,250.0
2026-05-07 09:00:00,19.5,59,78,1.6,482.0,222.8,304.0
2026-05-07 10:00:00,20.3,58,100,3.7,606.0,329.6,322.0
2026-05-07 11:00:00,20.3,58,97,4.3,382.0,69.3,321.0
2026-05-07 12:00:00,20.9,54,81,6.6,403.0,125.6,296.0
2026-05-07 13:00:00,21.2,52,100,4.9,448.0,245.0,257.0
2026-05-07 14:00:00,21.2,53,100,5.7,344.0,148.1,245.0
2026-05-07 15:00:00,20.8,57,100,7.8,244.0,93.2,195.0
2026-05-07 16:00:00,20.1,59,100,6.6,118.0,22.1,110.0
2026-05-07 17:00:00,19.2,62,99,5.1,47.0,5.4,46.0
2026-05-07 18:00:00,17.8,65,100,3.3,6.0,0.0,6.0
2026-05-07 19:00:00,16.3,73,100,2.4,0.0,0.0,0.0
2026-05-07 20:00:00,15.5,75,99,4.0,0.0,0.0,0.0
2026-05-07 21:00:00,14.0,85,93,3.3,0.0,0.0,0.0
2026-05-07 22:00:00,12.7,95,76,4.6,0.0,0.0,0.0
2026-05-07 23:00:00,12.2,98,95,3.9,0.0,0.0,0.0
2026-05-08 00:00:00,12.2,98,100,3.2,0.0,0.0,0.0
2026-05-08 01:00:00,12.1,98,93,3.8,0.0,0.0,0.0
2026-05-08 02:00:00,11.4,99,93,3.7,0.0,0.0,0.0
2026-05-08 03:00:00,10.6,99,99,3.4,0.0,0.0,0.0
2026-05-08 04:00:00,10.3,99,97,3.5,24.0,11.6,23.0
2026-05-08 05:00:00,12.6,94,87,2.5,126.0,123.1,98.0
2026-05-08 06:00:00,15.9,75,44,1.3,286.0,378.8,134.0
2026-05-08 07:00:00,18.4,68,22,1.8,471.0,589.1,140.0
2026-05-08 08:00:00,20.2,61,100,3.3,642.0,720.3,139.0
2026-05-08 09:00:00,22.0,52,100,5.4,755.0,732.5,168.0
2026-05-08 10:00:00,23.1,48,94,7.6,810.0,687.5,216.0
2026-05-08 11:00:00,24.1,44,98,9.8,837.0,714.3,207.0
2026-05-08 12:00:00,23.9,44,100,10.8,656.0,385.3,327.0
2026-05-08 13:00:00,24.5,40,82,10.2,642.0,465.5,278.0
2026-05-08 14:00:00,24.2,39,100,9.4,527.0,459.0,219.0
2026-05-08 15:00:00,24.3,38,89,7.4,343.0,263.0,204.0
2026-05-08 16:00:00,23.8,39,100,5.8,227.0,288.3,122.0
2026-05-08 17:00:00,22.5,46,100,5.2,68.0,15.8,65.0
2026-05-08 18:00:00,20.4,57,100,5.4,6.0,0.0,6.0
2026-05-08 19:00:00,18.5,66,99,3.4,0.0,0.0,0.0
2026-05-08 20:00:00,17.5,73,100,1.8,0.0,0.0,0.0
2026-05-08 21:00:00,17.0,73,100,1.3,0.0,0.0,0.0
2026-05-08 22:00:00,16.3,73,100,2.1,0.0,0.0,0.0
2026-05-08 23:00:00,15.6,76,100,3.1,0.0,0.0,0.0
2026-05-09 00:00:00,14.2,84,100,4.2,0.0,0.0,0.0
2026-05-09 01:00:00,14.1,86,100,4.8,0.0,0.0,0.0
2026-05-09 02:00:00,14.2,83,100,5.8,0.0,0.0,0.0
2026-05-09 03:00:00,14.4,85,100,3.3,0.0,0.0,0.0
2026-05-09 04:00:00,14.5,87,100,1.8,11.0,0.0,11.0
2026-05-09 05:00:00,14.6,91,100,2.0,37.0,0.0,37.0
2026-05-09 06:00:00,15.0,90,100,3.7,61.0,0.0,61.0
2026-05-09 07:00:00,15.7,88,100,4.3,131.0,3.5,129.0
2026-05-09 08:00:00,16.2,87,100,2.6,182.0,1.4,181.0
2026-05-09 09:00:00,16.8,87,100,0.8,179.0,0.0,179.0
2026-05-09 10:00:00,16.8,87,100,2.8,154.0,1.2,153.0
2026-05-09 11:00:00,17.1,87,100,4.0,206.0,1.1,205.0
2026-05-09 12:00:00,17.1,86,100,1.3,229.0,0.0,229.0
2026-05-09 13:00:00,17.2,85,100,5.8,207.0,2.6,205.0
2026-05-09 14:00:00,17.0,85,100,4.8,161.0,8.9,155.0
2026-05-09 15:00:00,16.9,87,100,4.8,139.0,9.4,134.0
2026-05-09 16:00:00,16.5,89,99,4.4,69.0,2.7,68.0
2026-05-09 17:00:00,16.1,92,97,2.6,31.0,0.0,31.0
2026-05-09 18:00:00,15.5,92,98,2.8,5.0,0.0,5.0
2026-05-09 19:00:00,14.8,94,95,2.9,0.0,0.0,0.0
2026-05-09 20:00:00,14.2,97,95,2.4,0.0,0.0,0.0
2026-05-09 21:00:00,13.8,98,93,2.5,0.0,0.0,0.0
2026-05-09 22:00:00,13.3,100,89,2.9,0.0,0.0,0.0
2026-05-09 23:00:00,13.0,99,90,2.9,0.0,0.0,0.0
2026-05-10 00:00:00,12.4,99,100,1.6,0.0,0.0,0.0
2026-05-10 01:00:00,12.2,100,100,1.3,0.0,0.0,0.0
2026-05-10 02:00:00,12.0,100,100,1.1,0.0,0.0,0.0
2026-05-10 03:00:00,11.6,100,100,1.1,0.0,0.0,0.0
2026-05-10 04:00:00,11.7,100,100,1.1,19.0,22.4,17.0
2026-05-10 05:00:00,11.8,100,77,2.3,110.0,124.0,81.0
2026-05-10 06:00:00,12.9,95,51,3.6,286.0,316.8,157.0
2026-05-10 07:00:00,15.5,89,21,3.1,487.0,549.9,175.0
2026-05-10 08:00:00,17.9,77,0,4.7,658.0,727.9,146.0
2026-05-10 09:00:00,20.5,64,0,7.4,785.0,798.9,141.0
2026-05-10 10:00:00,22.1,55,1,8.4,860.0,827.9,141.0
2026-05-10 11:00:00,22.9,49,41,8.9,840.0,772.9,155.0
2026-05-10 12:00:00,23.6,40,36,6.9,754.0,646.6,199.0
2026-05-10 13:00:00,23.9,36,61,6.1,650.0,578.5,195.0
2026-05-10 14:00:00,23.8,36,57,6.1,501.0,457.3,192.0
2026-05-10 15:00:00,23.6,37,59,6.8,340.0,371.0,142.0
2026-05-10 16:00:00,22.9,38,83,6.4,195.0,237.9,107.0
2026-05-10 17:00:00,21.4,51,72,1.5,79.0,122.7,55.0
2026-05-10 18:00:00,19.4,60,47,4.3,10.0,14.2,9.0
2026-05-10 19:00:00,16.5,76,70,5.3,0.0,0.0,0.0
2026-05-10 20:00:00,15.2,84,18,5.5,0.0,0.0,0.0
2026-05-10 21:00:00,13.5,91,12,6.1,0.0,0.0,0.0
2026-05-10 22:00:00,12.6,94,14,5.8,0.0,0.0,0.0
2026-05-10 23:00:00,11.8,96,65,5.4,0.0,0.0,0.0
2026-05-11 00:00:00,11.0,98,100,5.6,0.0,0.0,0.0
2026-05-11 01:00:00,10.9,97,100,5.6,0.0,0.0,0.0
2026-05-11 02:00:00,10.8,97,100,5.5,0.0,0.0,0.0
2026-05-11 03:00:00,10.6,96,89,4.4,0.0,0.0,0.0
2026-05-11 04:00:00,10.8,97,78,3.7,28.0,33.0,25.0
2026-05-11 05:00:00,13.1,94,60,3.5,138.0,198.3,91.0
2026-05-11 06:00:00,15.7,82,97,2.6,295.0,390.1,135.0
2026-05-11 07:00:00,17.4,78,71,4.6,341.0,243.9,202.0
2026-05-11 08:00:00,19.0,72,85,6.0,495.0,352.8,246.0
2026-05-11 09:00:00,19.8,66,90,6.6,506.0,246.2,307.0
2026-05-11 10:00:00,21.0,60,88,7.1,636.0,359.5,323.0
2026-05-11 11:00:00,21.6,56,77,6.4,648.0,410.9,283.0
2026-05-11 12:00:00,21.9,50,78,3.1,558.0,298.7,301.0
2026-05-11 13:00:00,22.0,53,86,6.5,577.0,424.8,242.0
2026-05-11 14:00:00,21.8,57,76,5.5,419.0,306.8,211.0
2026-05-11 15:00:00,22.6,52,59,3.3,353.0,358.1,161.0
2026-05-11 16:00:00,22.2,52,100,2.9,244.0,324.8,123.0
2026-05-11 17:00:00,21.3,58,100,3.1,92.0,85.6,75.0
2026-05-11 18:00:00,19.3,67,100,4.0,12.0,0.0,12.0
2026-05-11 19:00:00,17.1,76,100,5.5,0.0,0.0,0.0
2026-05-11 20:00:00,16.2,84,100,4.0,0.0,0.0,0.0
2026-05-11 21:00:00,15.6,85,99,3.6,0.0,0.0,0.0
2026-05-11 22:00:00,14.9,92,100,4.3,0.0,0.0,0.0
2026-05-11 23:00:00,14.5,94,67,3.6,0.0,0.0,0.0
2026-05-12 00:00:00,13.5,97,69,3.0,0.0,0.0,0.0
2026-05-12 01:00:00,13.0,98,100,0.5,0.0,0.0,0.0
2026-05-12 02:00:00,12.5,99,84,2.0,0.0,0.0,0.0
2026-05-12 03:00:00,12.0,100,91,3.4,0.0,0.0,0.0
2026-05-12 04:00:00,12.2,100,93,2.2,23.0,21.6,21.0
2026-05-12 05:00:00,12.9,99,96,0.7,93.0,58.3,79.0
2026-05-12 06:00:00,14.2,96,90,4.1,180.0,123.5,129.0
2026-05-12 07:00:00,16.6,83,98,9.1,250.0,143.2,168.0
2026-05-12 08:00:00,17.9,81,100,9.4,470.0,350.2,222.0
2026-05-12 09:00:00,17.6,78,100,13.2,534.0,229.5,348.0
2026-05-12 10:00:00,19.1,66,100,11.4,593.0,259.0,367.0
2026-05-12 11:00:00,20.4,59,84,14.1,734.0,520.0,271.0
2026-05-12 12:00:00,20.6,45,21,25.1,652.0,339.7,359.0
2026-05-12 13:00:00,20.7,46,100,23.6,654.0,552.6,217.0
2026-05-12 14:00:00,20.8,46,0,22.8,614.0,654.1,169.0
2026-05-12 15:00:00,20.2,47,0,21.1,476.0,685.1,107.0
2026-05-12 16:00:00,19.7,47,3,19.2,296.0,551.6,89.0
2026-05-12 17:00:00,19.0,47,7,15.0,125.0,332.5,58.0
2026-05-12 18:00:00,15.9,64,44,5.5,15.0,40.7,12.0
2026-05-12 19:00:00,15.0,68,85,0.8,0.0,0.0,0.0
2026-05-12 20:00:00,13.4,77,100,4.5,0.0,0.0,0.0
2026-05-12 21:00:00,12.8,86,100,5.2,0.0,0.0,0.0
2026-05-12 22:00:00,12.7,85,100,7.1,0.0,0.0,0.0
2026-05-12 23:00:00,12.7,90,99,9.5,0.0,0.0,0.0
2026-05-13 00:00:00,12.3,95,94,7.2,0.0,0.0,0.0
2026-05-13 01:00:00,12.3,60,18,17.6,0.0,0.0,0.0
2026-05-13 02:00:00,9.7,68,90,16.0,0.0,0.0,0.0
2026-05-13 03:00:00,9.0,65,67,10.6,0.0,0.0,0.0
2026-05-13 04:00:00,8.5,68,20,8.3,33.0,85.1,25.0
2026-05-13 05:00:00,9.2,73,0,7.4,169.0,386.7,75.0
2026-05-13 06:00:00,11.0,63,27,7.3,348.0,582.3,106.0
2026-05-13 07:00:00,12.7,55,57,7.8,513.0,631.3,150.0
2026-05-13 08:00:00,13.6,53,82,10.8,560.0,480.0,219.0
2026-05-13 09:00:00,14.3,49,80,12.4,602.0,433.2,250.0
2026-05-13 10:00:00,14.6,47,37,17.8,635.0,432.2,257.0
2026-05-13 11:00:00,15.3,42,14,23.2,822.0,667.9,226.0
2026-05-13 12:00:00,14.9,41,100,26.6,866.0,810.9,165.0
2026-05-13 13:00:00,14.9,41,100,27.3,753.0,682.3,212.0
2026-05-13 14:00:00,14.5,43,100,25.8,587.0,521.5,231.0
2026-05-13 15:00:00,14.1,44,100,23.4,424.0,415.8,199.0
2026-05-13 16:00:00,13.4,44,95,21.6,275.0,365.1,137.0
2026-05-13 17:00:00,12.9,42,100,15.8,116.0,205.5,74.0
2026-05-13 18:00:00,11.5,47,100,13.0,16.0,26.6,14.0
2026-05-13 19:00:00,10.0,55,100,7.3,0.0,0.0,0.0
2026-05-13 20:00:00,9.2,61,100,4.0,0.0,0.0,0.0
2026-05-13 21:00:00,8.7,66,100,2.2,0.0,0.0,0.0
2026-05-13 22:00:00,8.5,63,100,1.1,0.0,0.0,0.0
2026-05-13 23:00:00,7.8,66,100,1.4,0.0,0.0,0.0
2026-05-14 00:00:00,7.2,67,100,0.8,0.0,0.0,0.0
2026-05-14 01:00:00,6.7,68,100,1.1,0.0,0.0,0.0
2026-05-14 02:00:00,6.1,69,98,0.5,0.0,0.0,0.0
2026-05-14 03:00:00,5.2,73,26,0.7,0.0,0.0,0.0
2026-05-14 04:00:00,5.1,78,37,0.8,35.0,83.8,27.0
2026-05-14 05:00:00,7.2,82,58,0.4,152.0,256.2,89.0
2026-05-14 06:00:00,9.8,69,47,0.8,298.0,356.3,149.0
2026-05-14 07:00:00,12.2,62,32,0.8,483.0,512.7,187.0
2026-05-14 08:00:00,14.0,56,15,2.7,678.0,705.9,175.0
2026-05-14 09:00:00,15.4,47,3,4.3,792.0,762.3,171.0
2026-05-14 10:00:00,16.2,42,79,4.2,769.0,579.5,261.0
2026-05-14 11:00:00,16.8,40,95,4.6,721.0,427.2,339.0
2026-05-14 12:00:00,17.3,39,95,3.6,730.0,452.5,338.0
2026-05-14 13:00:00,17.7,39,33,3.9,657.0,495.6,263.0
2026-05-14 14:00:00,17.9,40,0,4.2,613.0,608.9,196.0
2026-05-14 15:00:00,18.4,39,12,5.3,485.0,656.9,128.0
2026-05-14 16:00:00,17.7,39,11,6.6,301.0,528.1,100.0
2026-05-14 17:00:00,16.8,45,14,3.6,132.0,342.5,61.0
2026-05-14 18:00:00,15.0,54,14,3.0,17.0,52.3,13.0
2026-05-14 19:00:00,13.0,60,17,3.7,0.0,0.0,0.0
2026-05-14 20:00:00,10.9,67,15,4.0,0.0,0.0,0.0
2026-05-14 21:00:00,8.3,86,35,4.9,0.0,0.0,0.0
2026-05-14 22:00:00,7.0,93,64,5.1,0.0,0.0,0.0
2026-05-14 23:00:00,6.6,94,91,5.6,0.0,0.0,0.0
2026-05-15 00:00:00,6.2,94,100,5.2,0.0,0.0,0.0
2026-05-15 01:00:00,5.8,95,100,4.8,0.0,0.0,0.0
2026-05-15 02:00:00,5.5,96,100,4.6,0.0,0.0,0.0
2026-05-15 03:00:00,5.4,96,100,3.4,0.0,0.0,0.0
2026-05-15 04:00:00,5.9,96,100,3.0,34.0,20.7,32.0
2026-05-15 05:00:00,8.8,91,96,2.2,139.0,108.6,112.0
2026-05-15 06:00:00,11.5,78,100,1.1,243.0,173.5,170.0
2026-05-15 07:00:00,13.7,68,78,0.5,298.0,186.3,190.0
2026-05-15 08:00:00,15.7,61,100,0.8,526.0,404.4,237.0
2026-05-15 09:00:00,17.4,53,61,0.8,713.0,563.3,253.0
2026-05-15 10:00:00,18.7,49,45,2.3,860.0,763.9,189.0
2026-05-15 11:00:00,19.9,44,30,4.3,877.0,746.6,208.0
2026-05-15 12:00:00,20.4,44,28,6.0,836.0,723.3,208.0
2026-05-15 13:00:00,20.7,44,33,6.2,752.0,691.4,201.0
2026-05-15 14:00:00,20.8,43,34,6.1,629.0,668.2,170.0
2026-05-15 15:00:00,21.1,41,34,7.6,462.0,580.8,145.0
2026-05-15 16:00:00,20.4,43,20,7.3,289.0,469.7,109.0
2026-05-15 17:00:00,19.5,49,93,4.4,129.0,304.6,65.0
2026-05-15 18:00:00,17.0,60,100,5.0,18.0,25.7,16.0
2026-05-15 19:00:00,14.5,73,95,5.6,0.0,0.0,0.0
2026-05-15 20:00:00,13.1,80,94,3.1,0.0,0.0,0.0
2026-05-15 21:00:00,13.2,83,71,3.2,0.0,0.0,0.0
2026-05-15 22:00:00,12.8,82,70,4.3,0.0,0.0,0.0
2026-05-15 23:00:00,12.3,84,73,5.2,0.0,0.0,0.0
2026-05-16 00:00:00,11.9,89,50,4.5,0.0,0.0,0.0
2026-05-16 01:00:00,11.1,91,59,4.8,0.0,0.0,0.0
2026-05-16 02:00:00,10.5,94,64,2.9,0.0,0.0,0.0
2026-05-16 03:00:00,9.5,98,71,4.2,0.0,0.0,0.0
2026-05-16 04:00:00,9.5,99,58,3.8,35.0,61.2,29.0
2026-05-16 05:00:00,12.5,91,20,4.2,165.0,322.2,84.0
2026-05-16 06:00:00,16.0,70,33,7.3,341.0,550.6,108.0
2026-05-16 07:00:00,17.7,65,66,11.6,492.0,544.8,175.0
2026-05-16 08:00:00,18.7,57,99,10.5,568.0,427.0,262.0
2026-05-16 09:00:00,19.7,53,87,7.2,622.0,410.5,286.0
2026-05-16 10:00:00,20.7,50,100,10.0,661.0,387.4,320.0
2026-05-16 11:00:00,21.3,49,100,10.2,698.0,406.5,333.0
2026-05-16 12:00:00,19.5,53,100,9.2,370.0,67.8,311.0
2026-05-16 13:00:00,19.6,55,100,3.4,254.0,23.8,235.0
2026-05-16 14:00:00,20.1,55,100,6.0,369.0,130.6,279.0
