datetime_local,temp_c,humidity_pct,cloud_cover_pct,wind_speed_kmh,ghi_wm2,dni_wm2,dhi_wm2
2026-05-03 20:00:00,9.1,49,42,10.7,0.0,0.0,0.0
2026-05-03 21:00:00,7.8,54,27,9.9,0.0,0.0,0.0
2026-05-03 22:00:00,6.5,60,38,9.1,0.0,0.0,0.0
2026-05-03 23:00:00,5.6,65,61,8.4,0.0,0.0,0.0
2026-05-04 00:00:00,6.7,86,2,1.0,0.0,0.0,0.0
2026-05-04 01:00:00,6.7,86,0,1.1,0.0,0.0,0.0
2026-05-04 02:00:00,7.0,86,0,1.4,0.0,0.0,0.0
2026-05-04 03:00:00,7.5,85,2,1.5,0.0,0.0,0.0
2026-05-04 04:00:00,8.3,83,5,1.8,35.0,327.5,9.0
2026-05-04 05:00:00,9.3,80,9,1.7,165.0,566.2,44.0
2026-05-04 06:00:00,10.4,76,0,1.5,314.0,612.7,76.0
2026-05-04 07:00:00,12.1,69,2,0.9,473.0,678.2,100.0
2026-05-04 08:00:00,14.3,61,4,0.7,642.0,772.6,111.0
2026-05-04 09:00:00,16.7,53,6,1.9,784.0,844.5,116.0
2026-05-04 10:00:00,19.0,47,6,3.2,869.0,881.6,116.0
2026-05-04 11:00:00,20.8,42,6,4.1,896.0,899.9,111.0
2026-05-04 12:00:00,18.9,45,91,6.7,797.0,656.1,243.0
2026-05-04 13:00:00,18.8,46,96,5.7,660.0,564.6,224.0
2026-05-04 14:00:00,18.0,49,100,4.0,452.0,392.0,193.0
2026-05-04 15:00:00,16.8,55,100,2.3,299.0,291.7,148.0
2026-05-04 16:00:00,15.4,61,78,2.8,214.0,345.9,92.0
2026-05-04 17:00:00,14.0,68,47,4.3,123.0,468.9,40.0
2026-05-04 18:00:00,12.8,74,100,5.4,10.0,81.4,5.0
2026-05-04 19:00:00,11.7,78,84,6.1,0.0,0.0,0.0
2026-05-04 20:00:00,10.4,83,62,6.2,0.0,0.0,0.0
2026-05-04 21:00:00,9.2,86,48,6.0,0.0,0.0,0.0
2026-05-04 22:00:00,8.1,89,50,5.5,0.0,0.0,0.0
2026-05-04 23:00:00,7.2,92,60,5.1,0.0,0.0,0.0
2026-05-05 00:00:00,7.5,89,72,0.7,0.0,0.0,0.0
2026-05-05 01:00:00,7.6,89,78,0.4,0.0,0.0,0.0
2026-05-05 02:00:00,8.0,88,79,0.4,0.0,0.0,0.0
2026-05-05 03:00:00,8.6,87,81,0.4,0.0,0.0,0.0
2026-05-05 04:00:00,9.5,84,87,0.8,28.0,184.8,13.0
2026-05-05 05:00:00,10.6,81,94,1.0,128.0,308.3,61.0
2026-05-05 06:00:00,11.8,76,95,1.2,167.0,206.7,86.0
2026-05-05 07:00:00,13.4,69,98,1.5,223.0,197.1,114.0
2026-05-05 08:00:00,15.5,61,99,2.0,255.0,182.6,129.0
2026-05-05 09:00:00,17.8,53,100,2.7,262.0,162.5,133.0
2026-05-05 10:00:00,20.0,47,100,3.4,222.0,116.7,122.0
2026-05-05 11:00:00,21.6,43,100,3.9,159.0,65.2,102.0
2026-05-05 12:00:00,22.2,45,62,7.3,858.0,855.1,134.0
2026-05-05 13:00:00,22.2,46,78,7.2,757.0,781.0,152.0
2026-05-05 14:00:00,21.6,49,93,6.6,610.0,672.4,164.0
2026-05-05 15:00:00,20.5,53,100,5.7,443.0,566.9,148.0
2026-05-05 16:00:00,19.2,59,95,4.5,272.0,469.7,105.0
2026-05-05 17:00:00,17.9,65,82,3.5,120.0,377.4,52.0
2026-05-05 18:00:00,16.8,70,39,2.6,18.0,190.5,6.0
2026-05-05 19:00:00,15.8,73,57,1.8,0.0,0.0,0.0
2026-05-05 20:00:00,14.5,77,82,1.0,0.0,0.0,0.0
2026-05-05 21:00:00,13.3,80,100,0.8,0.0,0.0,0.0
2026-05-05 22:00:00,12.2,83,100,1.3,0.0,0.0,0.0
2026-05-05 23:00:00,11.4,85,100,1.8,0.0,0.0,0.0
2026-05-06 00:00:00,9.6,89,4,0.4,0.0,0.0,0.0
2026-05-06 01:00:00,9.7,89,0,0.4,0.0,0.0,0.0
2026-05-06 02:00:00,10.2,89,0,0.9,0.0,0.0,0.0
2026-05-06 03:00:00,11.0,87,8,1.3,0.0,0.0,0.0
2026-05-06 04:00:00,12.1,84,33,1.9,25.0,204.9,8.0
2026-05-06 05:00:00,13.4,80,66,2.3,107.0,335.1,33.0
2026-05-06 06:00:00,14.6,75,0,2.4,310.0,582.2,80.0
2026-05-06 07:00:00,16.2,67,0,2.7,467.0,652.8,104.0
2026-05-06 08:00:00,18.3,57,0,3.2,636.0,752.0,115.0
2026-05-06 09:00:00,20.5,48,0,4.2,779.0,830.2,118.0
2026-05-06 10:00:00,22.5,41,0,5.4,866.0,869.6,119.0
2026-05-06 11:00:00,24.0,37,0,6.5,895.0,888.2,116.0
2026-05-06 12:00:00,24.1,32,71,4.3,812.0,686.6,229.0
2026-05-06 13:00:00,23.8,34,48,4.2,755.0,740.0,180.0
2026-05-06 14:00:00,23.0,38,21,3.9,656.0,803.5,121.0
2026-05-06 15:00:00,21.7,45,6,3.5,508.0,820.2,79.0
2026-05-06 16:00:00,20.3,54,11,3.1,326.0,750.4,57.0
2026-05-06 17:00:00,18.8,63,28,2.6,151.0,638.3,34.0
2026-05-06 18:00:00,17.6,70,100,2.1,17.0,154.9,7.0
2026-05-06 19:00:00,16.4,75,100,1.7,0.0,0.0,0.0
2026-05-06 20:00:00,15.0,78,100,2.0,0.0,0.0,0.0
2026-05-06 21:00:00,13.6,80,100,2.8,0.0,0.0,0.0
2026-05-06 22:00:00,12.4,81,90,3.8,0.0,0.0,0.0
2026-05-06 23:00:00,11.6,81,77,4.6,0.0,0.0,0.0
2026-05-07 00:00:00,14.4,73,100,3.2,0.0,0.0,0.0
2026-05-07 01:00:00,14.3,75,97,3.5,0.0,0.0,0.0
2026-05-07 02:00:00,14.2,78,92,3.5,0.0,0.0,0.0
2026-05-07 03:00:00,14.2,80,86,3.5,0.0,0.0,0.0
2026-05-07 04:00:00,14.4,82,80,3.5,12.0,11.9,11.0
2026-05-07 05:00:00,14.8,82,75,3.1,58.0,26.8,52.0
2026-05-07 06:00:00,15.4,80,71,2.5,117.0,27.6,106.0
2026-05-07 07:00:00,16.4,75,69,1.3,199.0,84.1,152.0
2026-05-07 08:00:00,17.9,68,67,0.9,312.0,168.1,195.0
2026-05-07 09:00:00,19.6,60,67,2.8,443.0,266.5,230.0
2026-05-07 10:00:00,21.1,53,67,4.9,568.0,361.9,256.0
2026-05-07 11:00:00,22.3,49,68,6.7,657.0,443.2,267.0
2026-05-07 12:00:00,24.4,43,100,13.0,767.0,660.7,204.0
2026-05-07 13:00:00,24.0,45,100,12.8,676.0,617.9,194.0
2026-05-07 14:00:00,23.0,48,100,11.5,537.0,532.3,181.0
2026-05-07 15:00:00,21.6,54,100,9.6,379.0,423.9,156.0
2026-05-07 16:00:00,20.0,61,100,8.0,230.0,312.6,117.0
2026-05-07 17:00:00,18.5,68,100,6.8,105.0,214.7,65.0
2026-05-07 18:00:00,17.2,74,100,6.1,14.0,60.6,10.0
2026-05-07 19:00:00,16.1,79,100,5.4,0.0,0.0,0.0
2026-05-07 20:00:00,15.0,83,100,4.4,0.0,0.0,0.0
2026-05-07 21:00:00,14.0,86,100,3.1,0.0,0.0,0.0
2026-05-07 22:00:00,13.1,89,100,1.8,0.0,0.0,0.0
2026-05-07 23:00:00,12.4,91,100,1.0,0.0,0.0,0.0
2026-05-08 00:00:00,10.5,91,4,6.1,0.0,0.0,0.0
2026-05-08 01:00:00,10.5,91,14,5.2,0.0,0.0,0.0
2026-05-08 02:00:00,11.0,89,32,4.6,0.0,0.0,0.0
2026-05-08 03:00:00,11.8,85,54,4.2,0.0,0.0,0.0
2026-05-08 04:00:00,12.8,80,76,3.7,39.0,267.2,16.0
2026-05-08 05:00:00,13.9,75,93,3.5,163.0,422.6,67.0
2026-05-08 06:00:00,15.0,70,100,3.3,292.0,438.8,116.0
2026-05-08 07:00:00,16.3,64,95,3.4,424.0,466.3,162.0
2026-05-08 08:00:00,18.0,57,79,3.5,553.0,508.2,198.0
2026-05-08 09:00:00,19.8,50,59,3.8,669.0,556.4,223.0
2026-05-08 10:00:00,21.4,44,39,4.1,758.0,603.9,236.0
2026-05-08 11:00:00,22.6,40,23,4.5,804.0,643.8,236.0
2026-05-08 12:00:00,24.1,37,42,6.3,806.0,751.5,164.0
2026-05-08 13:00:00,24.1,36,46,5.9,741.0,760.5,146.0
2026-05-08 14:00:00,23.4,37,55,6.2,629.0,749.3,126.0
2026-05-08 15:00:00,22.4,39,67,7.7,486.0,724.4,103.0
2026-05-08 16:00:00,21.1,42,81,9.9,327.0,697.2,73.0
2026-05-08 17:00:00,19.9,45,92,11.8,166.0,670.6,39.0
2026-05-08 18:00:00,19.0,48,100,13.1,26.0,281.2,7.0
2026-05-08 19:00:00,18.2,51,100,13.4,0.0,0.0,0.0
2026-05-08 20:00:00,17.5,55,100,13.2,0.0,0.0,0.0
2026-05-08 21:00:00,16.9,59,100,12.8,0.0,0.0,0.0
2026-05-08 22:00:00,16.3,64,100,12.6,0.0,0.0,0.0
2026-05-08 23:00:00,15.7,69,100,12.5,0.0,0.0,0.0
2026-05-09 00:00:00,15.9,74,100,4.5,0.0,0.0,0.0
2026-05-09 01:00:00,15.7,75,100,4.6,0.0,0.0,0.0
2026-05-09 02:00:00,15.6,77,100,4.4,0.0,0.0,0.0
2026-05-09 03:00:00,15.5,79,100,4.3,0.0,0.0,0.0
2026-05-09 04:00:00,15.5,81,99,4.4,22.0,68.4,16.0
2026-05-09 05:00:00,15.6,82,99,4.7,89.0,117.2,62.0
2026-05-09 06:00:00,15.9,83,99,4.8,158.0,121.2,109.0
2026-05-09 07:00:00,16.5,82,99,4.5,216.0,115.1,151.0
2026-05-09 08:00:00,17.3,80,99,4.1,260.0,105.6,186.0
2026-05-09 09:00:00,18.2,78,99,3.8,287.0,94.5,211.0
2026-05-09 10:00:00,19.1,76,99,3.8,301.0,87.7,225.0
2026-05-09 11:00:00,19.8,75,99,3.9,306.0,87.1,229.0
2026-05-09 12:00:00,24.4,35,100,8.8,844.0,820.8,141.0
2026-05-09 13:00:00,24.2,36,92,8.9,760.0,782.6,146.0
2026-05-09 14:00:00,23.2,40,76,8.6,625.0,703.6,151.0
2026-05-09 15:00:00,21.8,47,54,8.0,465.0,604.2,144.0
2026-05-09 16:00:00,20.2,55,32,7.1,301.0,498.5,118.0
2026-05-09 17:00:00,18.6,64,13,6.3,148.0,405.3,70.0
2026-05-09 18:00:00,17.3,71,0,5.3,23.0,159.2,12.0
2026-05-09 19:00:00,16.1,76,0,3.8,0.0,0.0,0.0
2026-05-09 20:00:00,14.9,80,0,2.0,0.0,0.0,0.0
2026-05-09 21:00:00,13.7,82,0,0.3,0.0,0.0,0.0
2026-05-09 22:00:00,12.7,84,0,1.9,0.0,0.0,0.0
2026-05-09 23:00:00,11.9,86,0,3.3,0.0,0.0,0.0
2026-05-10 00:00:00,12.5,89,39,2.9,0.0,0.0,0.0
2026-05-10 01:00:00,12.5,89,30,2.8,0.0,0.0,0.0
2026-05-10 02:00:00,12.9,89,20,2.7,0.0,0.0,0.0
2026-05-10 03:00:00,13.6,88,11,2.6,0.0,0.0,0.0
2026-05-10 04:00:00,14.5,85,3,2.4,44.0,313.5,16.0
2026-05-10 05:00:00,15.5,82,0,2.2,170.0,457.9,63.0
2026-05-10 06:00:00,16.5,78,1,1.8,299.0,469.2,108.0
2026-05-10 07:00:00,17.8,72,10,1.3,429.0,502.3,144.0
2026-05-10 08:00:00,19.4,65,25,1.5,554.0,550.1,167.0
2026-05-10 09:00:00,21.2,57,43,2.6,665.0,605.2,177.0
2026-05-10 10:00:00,22.8,51,62,3.9,745.0,657.3,174.0
2026-05-10 11:00:00,24.1,47,79,5.0,783.0,693.7,168.0
2026-05-10 12:00:00,24.3,46,69,2.7,764.0,675.5,184.0
2026-05-10 13:00:00,24.1,47,77,2.7,699.0,669.8,172.0
2026-05-10 14:00:00,23.3,50,85,2.7,591.0,647.9,153.0
2026-05-10 15:00:00,22.2,55,93,2.9,457.0,618.2,127.0
2026-05-10 16:00:00,20.8,62,98,3.3,308.0,583.9,92.0
2026-05-10 17:00:00,19.6,68,100,3.8,159.0,557.6,50.0
2026-05-10 18:00:00,18.6,73,100,4.2,27.0,255.0,9.0
2026-05-10 19:00:00,17.8,77,95,4.7,0.0,0.0,0.0
2026-05-10 20:00:00,17.1,81,85,5.8,0.0,0.0,0.0
2026-05-10 21:00:00,16.4,84,73,7.0,0.0,0.0,0.0
2026-05-10 22:00:00,15.8,86,60,8.4,0.0,0.0,0.0
2026-05-10 23:00:00,15.4,88,49,9.4,0.0,0.0,0.0
2026-05-11 00:00:00,14.7,95,100,3.8,0.0,0.0,0.0
2026-05-11 01:00:00,14.8,95,100,3.3,0.0,0.0,0.0
2026-05-11 02:00:00,15.1,95,100,2.7,0.0,0.0,0.0
2026-05-11 03:00:00,15.6,94,100,1.9,0.0,0.0,0.0
2026-05-11 04:00:00,16.1,93,100,1.1,30.0,55.0,25.0
2026-05-11 05:00:00,16.8,91,100,0.5,111.0,92.9,89.0
2026-05-11 06:00:00,17.6,88,99,0.2,201.0,117.1,153.0
2026-05-11 07:00:00,18.6,82,90,0.5,300.0,168.4,204.0
2026-05-11 08:00:00,19.8,75,76,1.0,410.0,240.8,240.0
2026-05-11 09:00:00,21.2,68,61,1.3,519.0,325.3,256.0
2026-05-11 10:00:00,22.5,62,45,1.7,614.0,411.1,256.0
2026-05-11 11:00:00,23.5,58,31,1.8,674.0,485.0,243.0
2026-05-11 12:00:00,23.1,61,100,5.9,506.0,247.5,293.0
2026-05-11 13:00:00,22.9,62,89,6.1,472.0,261.1,266.0
2026-05-11 14:00:00,22.3,65,73,5.6,412.0,272.7,227.0
2026-05-11 15:00:00,21.5,69,55,4.9,330.0,283.4,178.0
2026-05-11 16:00:00,20.5,75,37,4.0,232.0,292.5,123.0
2026-05-11 17:00:00,19.5,80,24,3.1,125.0,302.3,65.0
2026-05-11 18:00:00,18.6,85,19,2.5,23.0,152.6,12.0
2026-05-11 19:00:00,17.7,89,25,2.1,0.0,0.0,0.0
2026-05-11 20:00:00,16.6,92,40,1.7,0.0,0.0,0.0
2026-05-11 21:00:00,15.6,95,59,1.3,0.0,0.0,0.0
2026-05-11 22:00:00,14.6,98,78,0.9,0.0,0.0,0.0
2026-05-11 23:00:00,13.8,100,93,0.5,0.0,0.0,0.0
2026-05-12 00:00:00,15.1,91,96,5.5,0.0,0.0,0.0
2026-05-12 01:00:00,15.3,91,96,5.7,0.0,0.0,0.0
2026-05-12 02:00:00,15.7,90,91,5.9,0.0,0.0,0.0
2026-05-12 03:00:00,16.4,88,81,6.0,0.0,0.0,0.0
2026-05-12 04:00:00,17.1,86,70,6.1,36.0,129.9,24.0
2026-05-12 05:00:00,18.0,83,58,6.1,133.0,196.0,86.0
2026-05-12 06:00:00,18.9,79,49,6.0,238.0,225.3,145.0
2026-05-12 07:00:00,20.1,74,40,5.8,353.0,284.7,190.0
2026-05-12 08:00:00,21.6,68,31,6.0,481.0,371.3,218.0
2026-05-12 09:00:00,23.2,62,21,6.8,608.0,471.2,226.0
2026-05-12 10:00:00,24.7,57,13,8.0,715.0,570.5,217.0
2026-05-12 11:00:00,25.7,53,7,9.2,781.0,653.4,199.0
2026-05-12 12:00:00,25.2,50,100,6.2,759.0,651.4,197.0
2026-05-12 13:00:00,24.8,52,100,6.5,694.0,648.4,181.0
2026-05-12 14:00:00,23.7,57,100,7.5,584.0,621.5,161.0
2026-05-12 15:00:00,22.2,65,100,9.6,446.0,582.8,132.0
2026-05-12 16:00:00,20.5,74,100,12.1,299.0,538.1,97.0
2026-05-12 17:00:00,18.9,85,100,14.3,155.0,501.4,54.0
2026-05-12 18:00:00,17.7,92,100,15.3,28.0,244.7,10.0
2026-05-12 19:00:00,16.7,97,98,14.8,0.0,0.0,0.0
2026-05-12 20:00:00,15.7,99,94,13.0,0.0,0.0,0.0
2026-05-12 21:00:00,14.8,100,91,10.5,0.0,0.0,0.0
2026-05-12 22:00:00,14.1,100,86,7.9,0.0,0.0,0.0
2026-05-12 23:00:00,13.5,100,80,5.9,0.0,0.0,0.0
2026-05-13 00:00:00,14.2,96,27,4.9,0.0,0.0,0.0
2026-05-13 01:00:00,13.8,94,28,4.6,0.0,0.0,0.0
2026-05-13 02:00:00,13.4,91,36,4.5,0.0,0.0,0.0
2026-05-13 03:00:00,13.1,87,46,5.3,0.0,0.0,0.0
2026-05-13 04:00:00,12.8,83,57,6.7,38.0,159.9,23.0
2026-05-13 05:00:00,12.8,78,65,8.3,134.0,222.4,80.0
2026-05-13 06:00:00,12.9,72,67,9.7,236.0,238.3,137.0
2026-05-13 07:00:00,13.5,66,62,11.0,343.0,269.6,188.0
2026-05-13 08:00:00,14.4,58,52,12.1,452.0,315.3,228.0
2026-05-13 09:00:00,15.6,51,39,13.3,554.0,367.9,255.0
2026-05-13 10:00:00,16.6,45,25,14.1,637.0,421.7,268.0
2026-05-13 11:00:00,17.4,40,14,14.6,687.0,470.5,267.0
2026-05-13 12:00:00,16.7,38,2,17.5,854.0,797.9,164.0
2026-05-13 13:00:00,16.5,39,1,17.5,788.0,808.1,147.0
2026-05-13 14:00:00,16.0,40,0,17.0,674.0,802.5,126.0
2026-05-13 15:00:00,15.1,42,0,16.0,526.0,785.2,101.0
2026-05-13 16:00:00,14.2,44,0,15.0,361.0,764.5,72.0
2026-05-13 17:00:00,13.2,47,0,13.6,192.0,748.7,39.0
2026-05-13 18:00:00,12.3,51,1,12.2,37.0,386.6,8.0
2026-05-13 19:00:00,11.3,55,11,10.5,0.0,0.0,0.0
2026-05-13 20:00:00,10.2,60,25,8.2,0.0,0.0,0.0
2026-05-13 21:00:00,9.0,66,41,6.0,0.0,0.0,0.0
2026-05-13 22:00:00,8.0,73,57,3.6,0.0,0.0,0.0
2026-05-13 23:00:00,7.3,79,70,2.3,0.0,0.0,0.0
2026-05-14 00:00:00,12.4,71,100,10.0,0.0,0.0,0.0
2026-05-14 01:00:00,12.3,72,100,9.8,0.0,0.0,0.0
2026-05-14 02:00:00,12.1,73,100,9.1,0.0,0.0,0.0
2026-05-14 03:00:00,11.9,74,100,8.2,0.0,0.0,0.0
2026-05-14 04:00:00,11.8,76,100,7.6,11.0,10.5,10.0
2026-05-14 05:00:00,11.7,78,100,7.0,42.0,8.1,40.0
2026-05-14 06:00:00,11.6,79,100,7.3,75.0,7.2,72.0
2026-05-14 07:00:00,11.7,79,100,8.0,104.0,8.7,99.0
2026-05-14 08:00:00,11.8,79,100,9.4,128.0,9.8,121.0
2026-05-14 09:00:00,12.1,79,100,11.0,146.0,11.0,137.0
2026-05-14 10:00:00,12.3,79,100,12.6,158.0,12.5,147.0
2026-05-14 11:00:00,12.4,78,100,13.9,166.0,15.7,152.0
2026-05-14 12:00:00,19.3,47,100,3.5,676.0,433.8,300.0
2026-05-14 13:00:00,19.1,49,100,3.6,612.0,421.2,277.0
2026-05-14 14:00:00,18.5,54,100,3.7,499.0,378.1,240.0
2026-05-14 15:00:00,17.6,60,100,3.5,364.0,316.4,192.0
2026-05-14 16:00:00,16.5,67,100,3.6,231.0,252.2,135.0
2026-05-14 17:00:00,15.6,75,99,3.5,114.0,193.0,74.0
2026-05-14 18:00:00,14.8,80,99,3.6,22.0,91.6,15.0
2026-05-14 19:00:00,14.3,83,99,3.8,0.0,0.0,0.0
2026-05-14 20:00:00,13.8,85,99,4.4,0.0,0.0,0.0
2026-05-14 21:00:00,13.3,86,99,5.1,0.0,0.0,0.0
2026-05-14 22:00:00,12.9,86,100,5.6,0.0,0.0,0.0
2026-05-14 23:00:00,12.6,86,100,5.9,0.0,0.0,0.0
2026-05-15 00:00:00,11.9,93,100,6.8,0.0,0.0,0.0
2026-05-15 01:00:00,11.7,95,100,7.1,0.0,0.0,0.0
2026-05-15 02:00:00,11.7,95,100,7.2,0.0,0.0,0.0
2026-05-15 03:00:00,11.8,95,100,6.9,0.0,0.0,0.0
2026-05-15 04:00:00,11.9,95,100,6.5,21.0,0.0,21.0
2026-05-15 05:00:00,12.2,93,100,6.1,72.0,12.1,69.0
2026-05-15 06:00:00,12.6,91,100,5.8,129.0,23.8,119.0
2026-05-15 07:00:00,13.2,88,94,5.6,190.0,39.7,167.0
2026-05-15 08:00:00,14.1,83,86,5.9,257.0,61.6,213.0
2026-05-15 09:00:00,15.1,77,76,6.1,323.0,86.9,252.0
2026-05-15 10:00:00,16.0,73,67,6.8,381.0,113.8,281.0
2026-05-15 11:00:00,16.7,70,59,7.2,421.0,140.6,295.0
2026-05-15 12:00:00,21.1,40,17,1.9,845.0,801.3,149.0
2026-05-15 13:00:00,20.9,42,28,1.6,771.0,795.2,137.0
2026-05-15 14:00:00,20.1,46,45,1.0,648.0,766.9,121.0
2026-05-15 15:00:00,19.0,53,65,0.4,497.0,723.4,102.0
2026-05-15 16:00:00,17.6,61,83,0.4,335.0,678.4,75.0
2026-05-15 17:00:00,16.2,70,96,1.0,177.0,637.9,43.0
2026-05-15 18:00:00,15.0,77,100,1.5,36.0,346.8,9.0
2026-05-15 19:00:00,13.9,82,93,1.9,0.0,0.0,0.0
2026-05-15 20:00:00,12.6,86,77,2.3,0.0,0.0,0.0
2026-05-15 21:00:00,11.4,89,55,2.6,0.0,0.0,0.0
2026-05-15 22:00:00,10.2,91,33,2.8,0.0,0.0,0.0
2026-05-15 23:00:00,9.4,92,13,3.0,0.0,0.0,0.0
2026-05-16 00:00:00,9.6,100,100,1.5,0.0,0.0,0.0
2026-05-16 01:00:00,9.7,100,96,1.3,0.0,0.0,0.0
2026-05-16 02:00:00,10.1,100,92,1.1,0.0,0.0,0.0
2026-05-16 03:00:00,10.7,100,86,1.1,0.0,0.0,0.0
2026-05-16 04:00:00,11.5,100,79,1.1,47.0,194.0,28.0
2026-05-16 05:00:00,12.3,98,73,1.3,151.0,254.9,87.0
2026-05-16 06:00:00,13.2,95,66,1.3,260.0,271.8,145.0
2026-05-16 07:00:00,14.4,89,58,1.2,372.0,302.5,196.0
2026-05-16 08:00:00,15.8,81,49,0.9,485.0,347.4,236.0
2026-05-16 09:00:00,17.3,73,39,0.7,589.0,399.4,262.0
2026-05-16 10:00:00,18.8,66,30,0.9,671.0,450.9,274.0
2026-05-16 11:00:00,19.9,61,24,0.6,715.0,494.3,271.0
2026-05-16 12:00:00,16.5,47,100,16.8,333.0,25.3,311.0
2026-05-16 13:00:00,16.4,48,97,15.9,330.0,36.3,301.0
2026-05-16 14:00:00,16.0,50,94,14.4,301.0,52.2,265.0
